,Unnamed: 0,title,content,comment,date,category,vader_score,dict_score
40,40,NextEra Energy Partners plunges by a third in two days after slashing growth outlook,NextEra Energy Partners   in Thursdays trading a day after plunging more than 8 when it  for fullyear runrate adjusted EBITDA and growthrate expectations for limited partner distributionsCiting the lower growth outlook JP Morgan and Oppenheimer both downgraded NextEraJPM analyst Mark Strouse who also slashed his price target to 40 from 69 said the stock is caught in a vicious cycle of higher cost of capital inhibiting its growth and in turn further weighing on its cost of capitalStrouse is moving to the sidelines even while NextEra Partners  longterm opportunity for dropdown acquisitions from NextEra Energy  remains compelling and investors should therefore keep the stock on their radar in the event NEPs cost of capital begins to materially improveNEPs  latest moves appear reactive to the current capital markets environment while aligning NEPs DPS growth rate closer to yieldco peers Oppenheimers Noah Kaye wroteWith higher PPA rates for renewables a favorable policy backdrop and visibility to 58 GW of sponsor opportunities through 2026 we continue to see large future growth opportunities for the platform but believe NEP needs to execute on accretive growth key divestitures and 202425 debt refinancing Kaye said,242,2023-09-28,6,0.8679,0.33333327777778704
41,41,"Devon Energy studying possible deals with Marathon Oil, CrownRock - Bloomberg",Devon Energy  is considering major acquisition targets as it seeks to gain scale in US shale and has held preliminary talks in recent months about a combination with Marathon Oil  Bloomberg reported WednesdayThe companies are complementary becauseSeparately Devon  has been looking at CrownRock LP a Permian Basin producer according to  which also said the closelyheld company could fetch more than 10B in a saleEither Marathon Oil  or CrownRock would be Devons  largest deal since its 26B takeover in 2021 of WPX Energy Marathon  and Devon  postmarket following the report,133,2023-10-18,1,0.765,0.9999990000010001
42,42,"Enphase Energy plunges after Q3 revenue miss, weak Q4 guidance",Enphase Energy   postmarket Thursday threatening to open at threeyear lows after reporting  but issuing Q4 guidance that was well below forecastsQ3 net income was roughly flat at 1139M or 080share compared to 1148M or 080share in the yearearlier quarterQ3 revenues fell 13 YY and 225 QQ to 551M below analyst consensus 566M saying US revenues dropped 16 QQ because of macroeconomic conditions and Europe sales declined 34 due to high inventory at the companys distribution partners along with a softening in demand in key markets of the Netherlands France and GermanyFor Q4 Enphase  said it expects revenues of 300M350M far below 579M analyst consensus estimate which includes shipments of 80100 MWh of IQ Batteries and nonGAAP gross margin of 4851 with net IRA benefit and 4043 before net IRA benefitOther solar stocks turn sharply lower afterhours including SolarEdge Technologies   Sunrun   and SunPower   Shoals Technologies  ,200,2023-10-26,7,-0.9423,-0.9999997500000625
43,43,The Fed Signals Another Rate Increase In 2023 (And No Cuts),The Federal Open Market Committee FOMC statement seemed dovish at first but then the FOMC signaled that one more Fed rate hike was not only possible but likelyA survey of the FOMC members revealed that seven membersThe FOMC statement said that they were highly attentive to inflation risks The bottom line is that the Fed remains datadependent but that means any good news like rising GDP or higher energy prices could mean another rate increaseI remain in the camp that energy is an inflation outlier so the Fed should not increase key interest rates further The housing component owners equivalent rent in the Consumer Price Index and wholesale service costs in the Producer PriceThere is nothing the Fed can do about the Presidents energy policies so I expect that the core rate of inflation will continue to moderate giving the Fed no rational reason to keep raising key interest ratesThe other reason why I do not expect the Fed to raise key interest rates is that it risks squelching the soft landing scenario it proudly engineeredOne example of high rates hurting growth is that credit card companies are now reporting a 363 default rate up from 213 two years ago in September 2021 Goldman Sachs is now forecasting that credit card losses will rise to 493 in late 2024 or early 2025In other words consumer credit is expected to continue to deteriorate heading right up through the November 2024 Presidential election Several credit card companies are based in Delaware and have supported Joe Biden for decadesThe fact that Capital One  has backed Joe Biden in the past bodes poorly for his reelection prospects since Capital One has historically had the highest default ratesAcross the pond the European Central Bank ECB has raised its key interest rate 025 to 4 the euros highest level ever In doing so the ECB signaled that fighting inflation is more important than stimulating economic growthItaly and Germany are big export economies but due to Chinas economic woes they are contracting this quarter and will likely drag the entire eurozone into a recessionInflation in the eurozone has dropped from a peak of 106 last year to 53 in August Food and energy inflation there is much more acute than in the US but there is little that the ECB can do to combat food and energy inflation so I think the ECB may have made a mistake with its latest rate increaseSpeaking of tight money Poland abruptly ceased all military aid to Ukraine to rebuild their own readiness as Poland seems increasingly worried that Russia could invade Poland next if the Ukrainian defenses failHigh rates are impacting several US industries including real estate Last Tuesday the Commerce Department reported that housing starts declined 113 in August to an annual pace of 128 million the lowest level since June 2020And the National Association of Realtors reported that existing home sales declined 07 in August to an annual pace of 404 million the fifth consecutive monthly declineThere is now only a 33month supply of homes for sale Existing home sales are low because most homeowners do not want to give up their low fixed mortgages Overall there seems to be no doubt that due to high mortgage rates and tight inventories existing home sales will continue to sufferCrude oil prices have risen 30 since June as fears of further supply shortages persist Last Tuesday the American Petroleum Institute reported that US crude oil inventories declined by 525 million barrels in the latest weekFor example Shell  halted work at its largest refinery in Europe in Rotterdam last week This will likely exaggerate the diesel shortage that has sent European prices soaring US refineries will also shut down for a while to convert to oxygenated winter gasoline blends from current summer blendsThe most likely big supply disruption in the next few months  other than another hurricane in the Gulf of Mexico  ma,10,2023-09-25,1,-0.9563,-0.7692307396449716
44,44,Energy Transfer raises dividend by 0.8% to $0.3125,"Energy Transfer NYSEET declares 03125share quarterly dividend 08 increase from prior dividend of 03100
Forward yield 891Payable Nov 20 for shareholders of record Oct 30 exdiv Oct 27See ET Dividend Scorecard Yield Chart  Dividend Growth",60,2023-10-20,6,0.7184,0.0
45,45,Enphase Energy: Sell On Disastrous Near-Term Outlook, After the close of Thursdays session leading microinverter supplier Enphase Energy Inc or Enphase NonGAAP gross margin included a 260 basis point Inflation Reduction Act IRA benefit as the company continues to ramp up domestic production in the United StatesEnphase generated 122 million in free cash flow for the quarter but this was largely offset by the unfortunate decision to spend 110 million on common stock repurchases at an average price of approximately 130 per shareThe company finished the quarter with cash cash equivalents and marketable securities of 178 billion and 131 billion in convertible debtAs by me after competitor SolarEdges   last week Enphases fourth quarter guidance missed consensus expectations by a milePlease note that the companys nonGAAP gross margin guidance for Q4 is net of an anticipated 800 basis point IRA benefitAt the low end of the provided ranges income from operations would turn negativeIn the companys  on form 10Q management blamed the shortfall on a number of factors emphasis added by authorOn the  management warned of additional weakness in Q12024 with an expectation for channel inventory to normalize in the second quarter of next year assuming no nearterm improvements in demandBut even in case the inventory issue being addressed by Q2 revenues would only recover to a range of 450 million to 500 million according to statements made by CEO Badri Kothandaraman during the questionsandanswers session of the callWhile management remained optimistic on demand trends in both Europe and California for the second half of next year a number of analysts on the call appeared concerned about channel inventory not returning to historical patterns anytime soonQuite frankly I cant blame them following the companys second massive guidance reduction within three monthsEven when assuming demand to increase in the second half of next year I would expect Enphases 2024 revenues to be down substantially on a yearoveryear basis with earnings per share in a range of 200 to 300 which would be a far cry from the current analyst consensusAs a result shares continue to look expensive even when considering the after hours selloffConsequently I would expect sellside analysts to slash estimates and price targets across the board over the next couple of days with a meaningful number moving to the sidelines until visibility improvesConsidering the companys abysmal nearterm outlook in combination with general market weakness and potential tax loss selling I wouldnt be surprised to see shares trading closer to 60 going into 2024Enphase Energys core microinverter products are facing major demand headwinds in both California and Europe which will likely take a couple of quarters to resolveHowever even assuming the current inventory glut being addressed in due time and demand to improve in the second half of next year the companys revenues and earnings are likely to miss current consensus expectations by a mileWith analysts being required to rework their models I would expect a host of nearterm price target reductions and downgradesGiven the magnitude of the shortfall projected for the next two quarters and limited visibility into demand trends for the second half of the year I would advise investors to move to the sidelines for nowBased on my expectations for 2024 revenues and earnings to take a major hit I am reiterating my  rating on the shares with a nearterm price target of 60 which might prove generous should demand not pick up in H22024Given current market conditions there appear to be little risks for the nearterm bear case on the sharesHowever any signs of residential solar demand picking back up are likely to result in the shares staging a major recovery rally   Past performance is no guarantee of future results No recommendation or advice is being given as to whether any investment is suitable for a particular investo,123,2023-10-26,8,-0.8204,-0.42857139795918586
46,46,"Energy Transfer: Some Compelling Narratives, But Not A Compelling Buy",The stock of Energy Transfer LP  an operator of a vast and diversified pool of energy assets has a number of subplots working for and against it In this article well highlight two important subplots and then closeEnergy Transfers EBITDA comes from 8 different sources but the segment were most enthused by is the segment that focuses on the transportation of NGL Natural Gas Liquids and Refined Products Last year it was the second largest contributor to annual group EBITDA but this year as of H1 it has become the top contributor accounting for of ETs total EBITDAIn H1 this segment saw impressive EBITDA YoY growth ofSecondly the surge in the export of ethane propane and other NGLs from America should not be underestimated Domestic propane inventories may be at record highs but whats key to note is that close to of this gets exported This year weve seen a few producers resort to production cuts and that too has limited the supply of propane inventories in the international market besides being a byproduct of natural gas production propane is also sourced during crude oil refining As a result US propane exports have gone through the roof see image and could stay elevated all through this yearThe trend of ethane exports is another shining light and should reflect well on this divisions numbers Note that in H1 ethane exports out of the country averaged barrels a day translating to solid growth of 22 but as recently as September ethane exports were hitting levels of over barrels a day We dont believe this is just shortterm euphoria either the EIA believes the country could continue to export at this 500k rate through the end of FY24Readers would also be interested to know that ET management recently stated that they are in discussions to lock in close to of the aggregate ethane volumes that will come into the system over the next 34 yearsIts also rather well known that ET is relatively well insulated from the capricious nature of commodity prices as its contracts are predominantly longterm and feebased but whats also key is the dominance of takeorpay transportation contracts particularly in this segment Currently ET is benefitting from some very strong volumes but even if volumes were to slow for some reason which is not the base case these contracts demand that payments be made to ET regardless of whether a fixed volume is transportedTo flourish and build scale in this business management needs to exercise good judgment with capital and leverage and even though the jury is still out its fair to say that things are better than where they were a few years backAt the start of last year Energy Transfer had intended to only deploy 1575bn18bn by way of growth CAPEX but primarily on account of the Lotus Midstream acquisition this year further investments will also be made there pushing up the overall figure All in all growth CAPEX for the year will likely come in within a higher range of  and the longterm plan is for the company to push the CAPEX runrate closer to 3bn paWe understand that this likely rampup in CAPEX wont please all stakeholders of ET but we feel investors should be less skeptical in questioning the capital allocation and financing decisions of the management particularly in light of some of the improvements engendered in recent yearsFirstly we bring to attention the manner in which ET has been financing its growing asset base in recent years A couple of years back around 53 of the asset base was being financed by debt however this has consistently crept down since then and currently stands at around 45It also helps that ETs assets are now generating some useful FCF which in turn puts less pressure on the need for external funds something it was barely managing to do during the prepandemic eraAdmittedly ET still has a hefty sum of  of total debt on its balance sheet and some of you may be wondering how best placed th,66,2023-10-27,7,0.9978,0.2727272479338866
47,47,Energy Transfer to buy Crestwood Equity Partners in $7.1B all-stock deal,Energy Transfer  said Wednesday it  Crestwood Equity Partners  in an allstock deal valued at 71B including the assumption of 33B of debt expanding its natural gas and crude oil transportation networkUnder the deal terms Crestwood Energy Transfer  said the acquisition would extend its position in the value chain deeper into the Williston and Delaware basins while also providing entry into the Powder River basin and complement its downstream fractionation capacity at Mont Belvieu as well as its hydrocarbon export capabilities from both its Nederland Terminal in Texas and the Marcus Hook Terminal in PennsylvaniaThe company said it expects the acquisition will be immediately accretive to distributable cash flow per unit as well as neutral to its leverage metrics upon closing similar to Energy Transfer  Crestwoods  cash flows are supported by primarily feebased revenues from longterm contracts with investmentgrade counterpartiesEnergy Transfer  also expects to achieve at least 40M of annual runrate cost synergiesCrestwood  said it expects the taxefficient transaction will provide unitholders a benefit to distributions per unit and an opportunity to participate in Energy Transfers  targeted annual distribution per unit growth rate of 35,724,2023-08-16,7,0.9666,0.99999950000025
48,48,Chesapeake Energy exploring deal for Southwestern Energy - Reuters,Southwestern Energy   in Tuesdays trading following a Reuters report that Chesapeake Energy  has approached the company about a potential acquisitionChesapeakes  talks with Southwestern  are in the preliminary stage and the company reportedly has beenA combination of the two companies would overtake EQT Corp  as the largest US natural gasfocused exploration and production company by market capitalizationThe two companies are neighbors most of Southwesterns  production is in Appalachias shale formations and the Haynesville basin in Louisiana where Chesapeake  also operatesSome natural gasfocused stocks are moving higher in apparent reaction to the report including Westport Fuel Systems   Antero Resources   Comstock Resources   EQT Corp   Range Resources  ,32,2023-10-17,2,0.8442,0.0
49,49,Clean energy stocks rally as France aims to double output from renewables,Solar and other alternative energy shares ripped higher Tuesday as the French government said it plans to  bringing unprecedented amounts of solar and wind power online to become carbon neutral byFour of the days top five gainers on the SP 500 belonged to the alt energy sector First Solar   Enphase Energy   SolarEdge Technologies   NextEra Energy  Other notable gainers included Gevo   Emeren   Sunrun   FuelCell Energy   SunPower   Plug Power   Sunnova Energy   JinkoSolar   Shoals Technologies   Bloom Energy   Ballard Power   Daqo New Energy   Array Technologies   Canadian Solar   NuScale Power   Clean Energy Fuels  Maxeon Solar Technologies  which plummeted as much as 24 after warning that  would hurt Q3 revenues closed ETFs          France will target 140175 GW of installed wind solar and hydropower production capacity in 12 years up from just 635 GW last year with additional targets for increase use of biogas renewable and synthetic fuels hydrogen and carbon capture Bloomberg reportedThe government plans to award at least 5 GW annually of contract for difference to help develop photovoltaic projects and to auction at least 15 GW of CFDs for onshore wind annually which could lift Frances solar capacity to as much as 100 GW in 2035 15 years earlier than planned by President Macron before his reelection last yearThe government also will hold a tender for 810 GW of offshore wind projects in 2025 with the aim of reaching 18 GW of installed capacity in 2035Separately the California Public Utilities Commission said it will  on a proposed decision that would cut incentives for schools apartment dwellers and farmers to install rooftop solar panelsThe vote which had been scheduled for this Thursday was postponed until November 2,72,2023-10-10,6,0.969,-0.9999997500000625
50,50,"Enphase Energy Non-GAAP EPS of $1.02 beats by $0.02, revenue of $551.08M misses by $15.72M",Enphase Energy press release NASDAQENPH Q3 NonGAAP EPS of 102  beats by 002Revenue of 55108M 132 YY  misses by 1572MFree cash flow of 1220 million ending cash cash equivalents and marketable securities of 178 billion For the fourth quarter of 2023 Enphase Energy estimates both GAAP and nonGAAP financial results as follows  Revenue to be within a range of 3000 million to 3500 million which includes shipments of 80 to 100 megawatt hours of IQ Batteries GAAP gross margin to be within a range of 460 to 490 with net IRA benefit and 380 to 410 before net IRA benefit NonGAAP gross margin to be within a range of 480 to 510 with net IRA benefit and 400 to 430 before net IRA benefit NonGAAP gross margin excludes stockbased compensation expense and acquisition related amortization Net IRA benefit to be within a range of 260 to 280 million based on estimated shipments of one million units of US manufactured microinverters GAAP operating expenses to be within a range of 1420 million to 1460 million NonGAAP operating expenses to be within a range of 850 million to 890 million excluding 570 million estimated for stockbased compensation expense and acquisition related expenses and amortization GAAP and nonGAAP annualized effective tax rate with IRA benefit is expected to be within a range of 210 to 230  ,135,2023-10-26,6,0.9477,-0.9999990000010001
51,51,OIH: The Bullish Trend Continues,Oil and gas services are the products and processes that support and enhance the industrys ability to extract hydrocarbons from the earths surface and process them into fuels and other products Oil services firms explore transport process and deliver energy assets toThe factors determining profitability for the oil services sector are industry capex budgets rig and well counts day rates equipment orders and backlogs As of September 6 2023 the SP 500 Energy Select Sector SPDR  at 9077 was 38 higher than the December 30 2022 closing level The XLE was 297 higher than the March 2020 2288 per share bottomOver the same periods at 35041 the VanEck Oil Services ETF was 152 higher than the 2022 closing level and 431 above the 6600The 2020 global pandemic caused markets across all asset classes to fall to multiyear and in some cases alltime lows NYMEX crude oil futures dropped below zero for the first time since trading began in the early 1980s and the VanEck Oil Services ETF  product followed to its lowest price since its listing when it reached a bottom at 66 per share On April 20  underwent a onefortwenty reverse spilt Since the March 2020 low OIH has made higher lows and higher highsThe chart highlights OIHs bullish pattern taking the ETF 4325 higher to the most recent 35146 high on August 9 At just below the 350 level on September 5 OIH remains in a bullish trendOIHs fund profile statesThe most recent top holdings includeAs the chart shows OIH had 395 of its assets invested in the three leading international oil services companies Schlumberger  Halliburton  and Baker Hughes At 34968 per share on September 5 OIH had 257 billion in assets under management OIH trades an average of over 560000 shares daily and charges a 035 management feeThe average dividend yield of the SP 500 SPY ETF is 145 OIH pays shareholders a lower 289 yearly dividend equating to 083 As of September 1 2023 the SPY was 18 higher in 2023 while OIH had gained 15 However since the March 2020 lows OIH was 4325 higher compared to a 1067 increase in SPYMeanwhile on September 1 the XLE integrated oil company ETF was 2966 higher than the 2020 low as OIH outperformed the XLE over the past yearsRising oil prices are bullish for OIH and other oilrelated assets After trading to a 13050 per barrel high in March 2022 nearby NYMEX crude oil corrected 513 to 6357 in May 2023 Since then the price rallied to the 8555 level on September 1 a 346 gain from the May 2023 lowHigher crude oil prices since the May 2023 low support increased profits for the integrated petroleum and oilrelated companies and oil services are no exception The following factors support higher oil prices in September 2023High oil prices and the bifurcation of the worlds nuclear powers cause the demand for companies providing oil services to increaseCrude oil prices broke out to the upside from the bearish trend from the March 2022 high to the May 2023 low in August 2023The NYMEX crude oil futures chart shows the pattern of lower highs from March 2022 ended in August when crude oil broke above technical resistance at 8353 per barrel the April 2023 lower high NYMEX WTI crude oil futures are the benchmark for onethird of the worlds petroleum Brent North Sea crude oil is the pricing mechanism for the other twothirds reflecting prices of European Russian African and Middle Eastern petroleumThe ICE Brent crude oil futures chart shows the pattern of lower highs from March 2022 ended in August when crude oil broke above technical resistance at 8749 per barrel the April 2023 lower high On September 1 Brent futures for November delivery were at the 8855 level with WTI futures for October delivery at 8555 per barrelAfter rising to fourteenyear highs in March 2022 the US administration authorized a massive crude oil sale from the US Strategic Petroleum Re,3,2023-09-05,1,-0.9825,0.4999999375000079
52,52,"Shell calls Energy Transfer reliable, supports Lake Charles LNG license application",Shell  has submitted a letter to the Department of Energy supporting Energy Transfers  request for a new license to export liquefied natural gas to countries without free trade agreements with the US Reuters reported TuesdayReliability of supply the DoE refused Energy Transfers  request for a threeyear extension to the companys earlier license for its proposed Lake Charles LNG plant in Louisiana saying the request did not meet criteria for a second extensionSouth Koreas SK Gas and US natural gas producer EQT Corp  also sent letters to the DoE in support of Energy Transfers  application according to Energy Transfer  which has been pursuing the Lake Charles LNG project since 2012 wants to receive a new license by February 2024 that would give it seven more years to complete the project,51,2023-10-18,6,0.9078,-0.9999990000010001
53,53,"Devon Energy, others downgraded at Bernstein as E&Ps in 'mid to late cycle'",Devon Energy  and APA Corp  are among several energy exploration and production stocks downgraded to Market Perform from Outperform at Bernstein saying the sector is in mid to late cycleBernstein analyst Bob Brackett said cyclical volatility providesShalefocused EPs with steelclad balance sheets will continue to deliver attractive free cash flow yields through the cycle but also are increasingly well understood and harder to catalyze to the upside Brackett also said in downgrading Devon  EOG Resources  and Pioneer Natural Resources The analyst maintained Outperform ratings for Hess  the premier EP growth story and ConocoPhillips  citing the combination of a rich international growth potential and a robust balance sheet despite cyclical timingETF ,49,2023-10-17,8,0.9784,0.24999996875000394
54,54,Energy Transfer LP raises $4B in senior notes to refinance debt,Energy Transfer LP NYSEET has priced a 4B senior notes offering in 4 tranchesThe offering comprises of 1B of 6050 senior notes due 2026 500M of 6100 senior notes due 2028 1B of 6400 senior notes due 2030 and 15B of 6550 senior notes due 2033 at a price to the public of 99941 99887 99885 and 99886 respectively of their face value The offering is expected to close on October 13 2023The company intends to use the net proceeds of approximately 3973B to refinance existing indebtedness including borrowings under revolving credit facility and for general partnership purposes,49,2023-10-11,8,0.8176,0.0
55,55,Energy stocks sink as crude oil drops to four-week lows,Energy  is by far the worst SP sector performer in Wednesdays trading  pressured by a pullback in crude oil prices to the lowest levels in four weeksCrude oil fell early following news that Saudi Arabia as expected affirmed its planUS crude stocks fell by 22M barrels to 414M barrels in the week ending September 29 but stocks at the Cushing Oklahoma storage hub rose for the first time in eight weeks according to the EIA are creeping back in the marketplace Spartan Capitals Peter Cardillo said of crude oil markets Global macroeconomic headwinds and rising yields suggest the price of oil may have reached a shortterm peakWTI crude oil  for November delivery currently  to 8504bbl and December Brent crude   to 8683bbl both at their lowest levels since early SeptemberNovember gasoline futures  recently traded  to 2232gal the lowest since January while November heating oil  was  to 305galETFs                  Oil refiners are among the sectors largest losers including PBF Energy   Phillips 66   Delek US Holdings   Marathon Petroleum   Valero Energy  Also showing up among the SP 500s biggest decliners NOV   APA Corp   Marathon Oil   Devon Energy   Occidental Petroleum   SLB   Pioneer Natural Resources   ConocoPhillips   Diamondback Energy   EOG Resources   Halliburton  ,149,2023-10-04,5,-0.9721,-0.9999990000010001
56,56,The Massive Increase In U.S. Energy Production And Its Consequences For Investors,There are macroeconomic forces at play in energy that have influenced our stock selection in the sector There has been a shift for the US from being a net consumer of energy to a net producer ThisWeve already benefited greatly from a pickup in merger  acquisition activity in the sector with   and   being acquired There will be more similar opportunities in the future For now lets take a look at the macro tailwinds driving the US energy sectorIn the past 15 years US energy production has skyrocketed Since 2007 we have gone from being a massive oil importer to becoming an oil exporter We have increased naturalBut today  we dont hear much about this from politicians or in the media It may be that with todays political alignment the Democrats are probably embarrassed by the fact that fossil fuel production grew enormously during the Obama and Biden administrations  and for other reasons the Republicans may not be interested in calling attention to that factThis article deals with the general effects of this development Subsequent articles in this series will deal with a more detailed analysis of these topicsThe table below compares energy production in the United States in 2007 and 2022 Nuclear and hydro have been left out because they have not varied significantly over this time periodThere has been a major decline in coal production but it has been more than offset by the increases in other energy sources On a Quadrillion BTU basis the decline in coal production has been roughly 11458 while the increases in petroleum natural gas solar and wind production have been respectively 13969 17320 3504 and 1814 for a total net increase of 25149 Quadrillion BTUs or roughly onefourth of our total annual energy consumption This has not been a demanddriven increase in production During these same 15 years the annual energy consumption in the US has stayed roughly equal actually declining slightly from 1009 Quads to 1003 Quads There has been a major shift in the electricity industry from coal to natural gas and renewables But an equally important shift has been that the US is no longer an energy importer and in fact exports petroleum on a net basis natural gas and coalBack in 2007 the massive US oil imports were adding to our trade deficit which in turn was heavily impacted by increases in oil prices Heading into the Panic of 2008 oil prices briefly reached 145 a barrel and were projected by some pundits to reach 200 a barrel When you are importing more than 10 million barrels a day 200 a barrel means more than 700 billion per year in the balance of payments deficits This has all sorts of potential effects on exchange rates confidence in our economy and economic growthThere is a debate as to the impact of higher oil prices on the economy Some economists suggest that higher oil prices operated as a kind of choke chain on the economy so that economic growth led to increased demand for oil which in turn produced higher prices leading to inflation and thus inducing the Federal Reserve to increase interest rates which in turn produced a recession An argument can be made that the recessions of 1973 1979 1990 and even 2008 all seemed to appear in the wake of sharp oil price increases There is no doubt that higher oil prices had the effect of taking money out of the pockets of middleincome and other Americans who had to pay more money for gasolineWhile the Panic of 2008 was caused by the failure of unconventional mortgages and the securities that were based upon them the fact that its timing was coincident with a spike in oil prices may not be accidental Higher gasoline prices would hit middle and lowermiddleincome Americans especially hard Many of the troublesome mortgages were issued based on real estate in the outskirts of major metropolitan areas and residents of those areas would be expected to have longer than average commutes and spe,562,2023-09-17,1,0.8753,-0.5555555246913597
57,57,Energy Storage Makes Tesla Stock A Strong Buy,Since I last detailed the energy storage division of  in my  in April the pace of development has continued ever more rapidlyDemand for the companys commercial and residential energy products continues to surge Teslas manufacturingThose who continue to value Tesla as a simple auto company are failing to see the wood for the trees As my  in January detailed Teslas auto business is flourishing worldwide It is energy storage however which makes TSLA stock a Buy over and above its current stock trading rangeThe company has a number of other potential big revenue hitters in the nonauto sector These include Optimus Dojo which alone is receiving 1 billion investment in the coming year and Insurance These are still only potentialThat is very speculative In comparison energy storage is here and now The revenue and the growth path are apparent The company has always stated that its energy revenues could match their auto revenues This is becoming increasingly clear and measurable The stock is undervalued because most observers have not recognized this factTeslas growth in energy storage comes at a time of secular market growth everywhere in the world  Wood Mackenzie installations in Q3 in for instance the USA rose to 1680MW5597 MWh That was a 116 increase on the previous quarter The figure would have been higher if it had not been for supply chain constraints and delays in interconnecting the gridThe Inflation Reduction Act in the USA provides for substantial funding and encouragement for the nations transformation to renewable energy This is small fry compared to subsidies enjoyed by the fossil fuel industry but it is a start By comparison an  in August estimated that fossil fuels are subsidized to the tune of 7 trillion per annum or 13 million per minuteAccording to some  Tesla currently has about 30 of the global BESS Battery Energy Storage System market Bearing in mind the size of the market a few years hence it is not surprising that Tesla is ramping up huge production It is also not surprising that those who understand the market emphasize the influence this could have on company revenues and the company stock priceCEO Elon Musk has stated that he thinks they can in the long run capture 15 of the total energy market with Megapacks These are pictured belowThat might be typical Musk overexuberance However as this  detailed if they were to capture 5 of the total energy market that would produce an astonishing 42 trillion in revenue in the long termIn the whole of 2022 Teslas auto revenues rose 40 and energy storage revenues rose 64 The differential between the two has increased markedly in 2023 and this gap is expected to continue to increaseAt the the rise in energy generation and storage revenues reached 74 yearonyear These revenues comprised only 6 of total company revenues That percentage is changing rapidly Megapack business over the  has grown by 62 by 152 and by 360 Deployments actually increased 222At the earnings call Musk got it about right concerning the companys achievements and what makes it still a good BuyEnergy storage growth will only add to the already very impressive free cash flow figures from the companyEnergy storage profitability is improving while auto revenues profit margins are in fact declining somewhat Its revenue is growing much more rapidly than the admittedly healthy auto business but that does have a measurable glass ceilingMy  in February detailed how the planned 40GWh capacity of the new Megapack plant to  in Lathrop California could contribute about 20 billion of revenue annually by comparison the companys auto revenues in 2022 were 81462 billion That 20 billion would equate to the sale of approximately 570000 Model 3 autos For comparison in Q2 this year the company sold 466140 carsThe company is  a similarly sized Megapack factory in Shanghai This will be fully up and running sometime in 20,292,2023-10-05,6,0.9963,0.39999996000000404
58,58,NextEra Energy Partners Stock: The 5 Stages Of Grief,On our last coverage of NextEra Energy Partners LP  we focused on the fact that growth plans were completely out of touch with reality and a downgrade was coming soonSource While we would love to take full credit for the bloodbath that followed we were a bit surprised at the magnitude of the moveA 40 rewrite obviously changes things We give our latest thoughts belowThe announcement did not seem too badSource NEP emphasis oursGrowth rate was cut in half but honestly nobody who has been following the renewable space massive margin compression or looking at financing conditions was buying the 12 growth story So one might have expected a celebration of sorts After all the stock already was down by about half from its 2021 peak before this announcementSo what we think is happening is that the market is not even buying those growth rate assumptions The reason is that the distribution growth is tied to debt and unit countWithout growing either distribution growth of any variety will be impossible After all NEP is paying most or all of its CAFD back as distributions Sure most contracts have inflation escalators so theres some natural growth from that But it wont be enough to counteract the debt reset You have 34 billion coming due in the next 4 years at a weighted average of about 26That needs to reset to over 75 in todays market So roughly you would be jumping up 5 on 35 billion or about 175 million annually So what does that mean for the company The company did 103 of CAFD for Q22023 which was 8 below Q22023 Even this was boosted by lower debt principal payments lower cash interest payments and lower maintenance capex If you take away 175 million from higher rates from that you can kiss your growth and your current distribution goodbye Even assuming a baseline runrate growth from current operations of about 10 total over the next four years your CAFD per unit falls below the distribution rate projected for Q42023 With these LP setups we have seen the tango and the drama and they follow a predictable arc Though each time it happens investors act surprisedThe first stage is coming to grips with the end of the growth story This seems like a benign event but marks the limits to what the market will tolerate in a company that sends all distributions back to investors and then keeps tapping the market for equity and debt issuance This is when the company goes from a regular dividend payer to a high yield as the stock falls a lot We have this happen for NEP alreadyWoohoo doubledigit yieldThe second stage is investors piling in just for the income Hey no growth is not a problem as long as the distribution can be maintained right We can sympathize but investors tend to forget two important facts The first is that these companies require capital spending beyond what they classify as maintenance capex to actually maintain the distribution Most of these assets have a limited life and maintenance capex alone is not enough to even sustain the distribution in the long run The second is that their general partner did not throw them out there to throw a steady distribution back It was designed as a dropdown vehicle and a way to access capital without destroying their own credit ratings They have zero use for a regular distribution back to them when theres no growthSo that leads to the third stage which is a distribution cut Its blamed on capital markets asset specific problems specific events and occasionally the Easter Bunny The company may even say they are cutting to fund growth which is about the silliest thing they can say but thats where this ultimately goes In the case of NEP well you have the capital market clause already in play The numbers dont lie One point we want to make is that the debt profile shown earlier in the article is from December 31 2022 By June 30 2023 this was another 12 billion higherOf course the cut is no,260,2023-09-29,6,0.9921,-0.8181817438016598
